"Marker" "N.Additive" "N.Dominance" "WSC.Additive" "WSC.Dominance" "DMD.Additive" "DMD.Dominance" "GDC_Y1.Additive" "GDC_Y1.Dominance" "CYLD_Y1.Additive" "CYLD_Y1.Dominance" "TYLD_Y1.Additive" "TYLD_Y1.Dominance" "GDC_Y2.Additive" "GDC_Y2.Dominance" "CYLD_Y2.Additive" "CYLD_Y2.Dominance" "TYLD_Y2.Additive" "TYLD_Y2.Dominance" "C_RUST.Additive" "C_RUST.Dominance" "GDC_Y3.Additive" "GDC_Y3.Dominance" "CYLD_Y3.Additive" "CYLD_Y3.Dominance" "TYLD_Y3.Additive" "TYLD_Y3.Dominance" "SY.Additive" "SY.Dominance" "HD.Additive" "HD.Dominance"
"60" "Chr1_13244264" -2.48e-05 -2.48e-05 0.0019997 0.0019997 0.00061871 0.00061871 0.000904484 0.000904484 -5.81e-05 -5.81e-05 -3.11e-09 -3.11e-09 0.000412944 0.000412944 -0.000132683 -0.000132683 -4.47e-09 -4.47e-09 -0.000208806 -0.000208806 2e-09 2e-09 -0.000152073 -0.000152073 -3.97e-05 -3.97e-05 -0.006267716 -0.006267716 -0.001490287 -0.001490287
"61" "Chr1_13244302" -3.95e-05 -3.95e-05 0.001683533 0.001683533 0.000442356 0.000442356 0.000654358 0.000654358 -4.33e-05 -4.33e-05 -2.25e-09 -2.25e-09 0.000208137 0.000208137 -3.22e-05 -3.22e-05 -8.28e-09 -8.28e-09 -0.000127934 -0.000127934 3.5e-09 3.5e-09 -0.000120224 -0.000120224 -6.24e-05 -6.24e-05 -0.003725541 -0.003725541 -0.002258195 -0.002258195
"62" "Chr1_13259200" 7.29e-05 7.29e-05 -0.001104059 -0.001104059 -0.000333201 -0.000333201 0.001273025 0.001273025 -9.05e-05 -9.05e-05 -5.43e-09 -5.43e-09 0.000165395 0.000165395 -8.83e-05 -8.83e-05 -3.81e-09 -3.81e-09 -0.000251654 -0.000251654 2.75e-09 2.75e-09 -0.000126892 -0.000126892 -0.00011118 -0.00011118 -0.005706688 -0.005706688 -0.004850376 -0.004850376
"63" "Chr1_13259218" 3.54e-05 3.54e-05 -0.000255832 -0.000255832 5.89e-05 5.89e-05 -0.000863421 -0.000863421 -1.52e-05 -1.52e-05 -2.73e-09 -2.73e-09 -0.000394486 -0.000394486 -8.99e-05 -8.99e-05 5.08e-09 5.08e-09 -0.000226248 -0.000226248 3e-09 3e-09 -8.34e-05 -8.34e-05 -2.84e-05 -2.84e-05 0.003517586 0.003517586 0.001080777 0.001080777
"64" "Chr1_13410066" 3.88e-05 3.88e-05 0.0001267 0.0001267 0.000373401 0.000373401 -0.002593135 -0.002593135 -5.67e-05 -5.67e-05 -1.95e-09 -1.95e-09 -0.001389024 -0.001389024 -0.000120193 -0.000120193 9.78e-09 9.78e-09 -0.000434441 -0.000434441 -3.5e-09 -3.5e-09 6.63e-05 6.63e-05 5.7e-05 5.7e-05 -0.007450832 -0.007450832 0.001146931 0.001146931
"65" "Chr1_13672414" 9.59e-05 4.87e-05 -0.000250197 -0.000398988 0.000381099 -0.000131668 0.000534733 0.000280561 -1.75e-05 -5.32e-06 -1.27e-09 -9.48e-10 0.001972769 0.000490511 -0.000196791 -4.57e-05 1.4e-09 9.33e-10 -7.34e-05 7.95e-05 9.62e-09 1.04e-08 -3.34e-05 -7.52e-05 3.76e-05 -2.23e-05 -0.004532399 -0.002197584 0.000226843 -0.000192984
"66" "Chr1_13672437" -3.53e-05 -3.53e-05 0.000712172 0.000712172 0.000396961 0.000396961 0.001613514 0.001613514 -1.21e-05 -1.21e-05 1.21e-09 1.21e-09 0.000884003 0.000884003 1.25e-05 1.25e-05 6.5e-10 6.5e-10 3.67e-05 3.67e-05 6.12e-09 6.12e-09 -4.8e-05 -4.8e-05 4.52e-06 4.52e-06 -0.003230851 -0.003230851 0.000372729 0.000372729
"67" "Chr1_13672446" 8.01e-05 3.29e-05 -0.000587411 -0.000736201 0.000289521 -0.000223247 0.000481713 0.000227542 -4.43e-05 -3.22e-05 -2.19e-09 -1.86e-09 0.00266733 0.001185073 -0.000204664 -5.36e-05 6.01e-10 1.38e-10 5.48e-06 0.000158307 1.05e-08 1.12e-08 -4.43e-05 -8.6e-05 2.35e-06 -5.76e-05 -0.008007868 -0.005673053 0.001218109 0.000798282
"68" "Chr1_13691124" -2.53e-05 -2.53e-05 -7.17e-05 -7.17e-05 5.72e-05 5.72e-05 -0.00096148 -0.00096148 3.37e-05 3.37e-05 2.34e-09 2.34e-09 0.000691892 0.000691892 7.94e-05 7.94e-05 -1.22e-09 -1.22e-09 8.93e-05 8.93e-05 -2.5e-10 -2.5e-10 0.000157213 0.000157213 5.38e-05 5.38e-05 -0.001065775 -0.001065775 -0.001850218 -0.001850218
"69" "Chr1_13691135" 2.14e-05 -4.83e-05 -0.001307869 0.000542448 -0.000204484 0.000366915 0.000642132 0.000137795 4.8e-05 -2.28e-06 9.55e-10 2.38e-09 0.001733464 0.000313636 -8.82e-05 -2.05e-05 -2.22e-09 -3.39e-09 -1.63e-06 -0.000278598 -7.5e-10 -6.25e-09 -4.33e-05 -2.59e-05 -3.81e-05 1.51e-05 -0.000686573 -0.003988728 -0.000607274 -0.003203263
"70" "Chr1_13691143" -2.53e-05 -2.53e-05 -7.17e-05 -7.17e-05 5.72e-05 5.72e-05 -0.00096148 -0.00096148 3.37e-05 3.37e-05 2.34e-09 2.34e-09 0.000691892 0.000691892 7.94e-05 7.94e-05 -1.22e-09 -1.22e-09 8.93e-05 8.93e-05 -2.5e-10 -2.5e-10 0.000157213 0.000157213 5.38e-05 5.38e-05 -0.001065775 -0.001065775 -0.001850218 -0.001850218
"71" "Chr1_13691211" -5.08e-06 -5.08e-06 0.000738811 0.000738811 0.000389383 0.000389383 -0.000609077 -0.000609077 -5.09e-06 -5.09e-06 1.43e-10 1.43e-10 0.0011179 0.0011179 -0.000123232 -0.000123232 -5.2e-09 -5.2e-09 -8.95e-05 -8.95e-05 4.25e-09 4.25e-09 6.61e-05 6.61e-05 4.35e-05 4.35e-05 -0.00111545 -0.00111545 0.001458993 0.001458993
"72" "Chr1_13696717" -4.02e-05 -4.02e-05 0.000652083 0.000652083 0.000147572 0.000147572 -0.001593537 -0.001593537 -4.69e-06 -4.69e-06 -5.19e-10 -5.19e-10 -0.002634974 -0.002634974 -8.23e-05 -8.23e-05 5.28e-09 5.28e-09 -5.66e-05 -5.66e-05 -8.87e-09 -8.87e-09 -0.000105753 -0.000105753 -4.37e-05 -4.37e-05 -0.001354053 -0.001354053 0.001500035 0.001500035
"73" "Chr1_13900411" -4.34e-05 -4.34e-05 0.000853262 0.000853262 0.000281797 0.000281797 -0.001087458 -0.001087458 -6.79e-06 -6.79e-06 1.7e-09 1.7e-09 -0.000462291 -0.000462291 4.37e-05 4.37e-05 -7.77e-10 -7.77e-10 0.000186615 0.000186615 -1e-09 -1e-09 6.6e-05 6.6e-05 2.34e-05 2.34e-05 -0.003113289 -0.003113289 0.003882481 0.003882481
"74" "Chr1_13900414" 7.74e-06 7.74e-06 0.000159219 0.000159219 3.31e-05 3.31e-05 -0.000137803 -0.000137803 -4.71e-07 -4.71e-07 -1.78e-09 -1.78e-09 0.000290709 0.000290709 -2.61e-05 -2.61e-05 6.21e-09 6.21e-09 -0.000168836 -0.000168836 -4.5e-09 -4.5e-09 -7.79e-05 -7.79e-05 -1.45e-05 -1.45e-05 -0.001994363 -0.001994363 -0.002090959 -0.002090959
"75" "Chr1_13900427" 7.74e-06 7.74e-06 0.000159219 0.000159219 3.31e-05 3.31e-05 -0.000137803 -0.000137803 -4.71e-07 -4.71e-07 -1.78e-09 -1.78e-09 0.000290709 0.000290709 -2.61e-05 -2.61e-05 6.21e-09 6.21e-09 -0.000168836 -0.000168836 -4.5e-09 -4.5e-09 -7.79e-05 -7.79e-05 -1.45e-05 -1.45e-05 -0.001994363 -0.001994363 -0.002090959 -0.002090959
"76" "Chr1_13947413" -1.74e-05 -1.74e-05 -0.000105467 -0.000105467 -0.000279868 -0.000279868 0.000120655 0.000120655 2.34e-05 2.34e-05 2.27e-09 2.27e-09 -0.000311171 -0.000311171 7.2e-05 7.2e-05 7.18e-09 7.18e-09 0.000212907 0.000212907 -7.5e-10 -7.5e-10 -7.75e-05 -7.75e-05 5.4e-05 5.4e-05 0.002410759 0.002410759 0.001576858 0.001576858
"77" "Chr1_14192928" -2.41e-05 -2.41e-05 0.001259702 0.001259702 0.000247116 0.000247116 -0.000236897 -0.000236897 1.87e-05 1.87e-05 1.2e-09 1.2e-09 0.000304247 0.000304247 -9.98e-06 -9.98e-06 4.24e-09 4.24e-09 -3.98e-06 -3.98e-06 -1e-09 -1e-09 6.58e-05 6.58e-05 6.81e-05 6.81e-05 -0.003300032 -0.003300032 -0.001144237 -0.001144237
"78" "Chr1_14192977" -1.25e-06 -1.25e-06 0.000371384 0.000371384 -9.03e-05 -9.03e-05 0.000721343 0.000721343 9.87e-06 9.87e-06 5.21e-10 5.21e-10 0.00156577 0.00156577 -4.91e-05 -4.91e-05 -6.97e-09 -6.97e-09 0.000176312 0.000176312 4.37e-09 4.37e-09 0.000165641 0.000165641 9.43e-05 9.43e-05 -0.001581157 -0.001581157 0.000518773 0.000518773
"79" "Chr1_14375406" -1.49e-05 -1.49e-05 -0.000991505 -0.000991505 -0.000376613 -0.000376613 -0.000195433 -0.000195433 -1.37e-05 -1.37e-05 2.37e-10 2.37e-10 -0.001362882 -0.001362882 -1.31e-05 -1.31e-05 5.27e-09 5.27e-09 9.51e-05 9.51e-05 -7e-09 -7e-09 -6.66e-05 -6.66e-05 -3.21e-05 -3.21e-05 -0.002675424 -0.002675424 -8.88e-05 -8.88e-05
"80" "Chr1_14578349" 2.69e-05 2.69e-05 -0.000727365 -0.000727365 -9.79e-05 -9.79e-05 0.000618374 0.000618374 1.29e-05 1.29e-05 6.27e-10 6.27e-10 0.000207811 0.000207811 9.25e-05 9.25e-05 6.6e-09 6.6e-09 7.44e-05 7.44e-05 5.12e-09 5.12e-09 0.000162208 0.000162208 6.63e-05 6.63e-05 0.001262751 0.001262751 0.001729399 0.001729399
"81" "Chr1_14578363" 2.86e-06 2.86e-06 -0.000453572 -0.000453572 -0.000177321 -0.000177321 -0.000853791 -0.000853791 -1.45e-05 -1.45e-05 -1.12e-09 -1.12e-09 -0.001452902 -0.001452902 -2.09e-07 -2.09e-07 -5.06e-09 -5.06e-09 -2.59e-05 -2.59e-05 -5e-10 -5e-10 7.25e-05 7.25e-05 -8.99e-05 -8.99e-05 -0.001841452 -0.001841452 -0.000726097 -0.000726097
"82" "Chr1_15041147" 3.72e-05 3.72e-05 0.000139696 0.000139696 2.47e-07 2.47e-07 0.001815065 0.001815065 1.27e-05 1.27e-05 -2.78e-10 -2.78e-10 0.001282837 0.001282837 2.74e-05 2.74e-05 -4.29e-09 -4.29e-09 0.000272236 0.000272236 3.37e-09 3.37e-09 7.53e-05 7.53e-05 3.11e-05 3.11e-05 -0.001578073 -0.001578073 0.001209703 0.001209703
"83" "Chr1_16208992" 5.13e-05 5.13e-05 -0.000544907 -0.000544907 0.000192443 0.000192443 0.000821622 0.000821622 -3.73e-05 -3.73e-05 -2.16e-09 -2.16e-09 -0.000850719 -0.000850719 -7.89e-05 -7.89e-05 5.2e-09 5.2e-09 -0.000123992 -0.000123992 -4.87e-09 -4.87e-09 -0.000105144 -0.000105144 -2.79e-05 -2.79e-05 -0.00242385 -0.00242385 0.000812065 0.000812065
"84" "Chr1_16313805" -6.85e-05 -2.41e-05 0.002114997 0.001052923 0.000626517 0.000449845 -0.000930611 -0.001633166 -7.12e-05 -4.57e-05 -2.78e-09 -1.58e-09 -0.001943081 -0.001743893 -5.09e-05 -7.5e-05 6.09e-09 3.15e-09 -0.00035319 -0.000232281 -1.5e-08 -8e-09 -0.000184788 -1.55e-05 -8.52e-05 -5.79e-05 -0.007524898 -0.006915601 -0.004562651 -0.001301566
"85" "Chr1_16313806" -8.23e-05 3.1e-05 0.00115997 0.00014004 0.000294038 0.000381879 -0.002448798 -0.002917203 -2.1e-05 3.85e-06 -3.12e-11 3.83e-11 -0.001529991 -0.000741514 4.84e-07 -8.03e-05 7.65e-09 9.14e-09 -0.000131228 -0.000155852 -1.27e-08 -7.25e-09 -0.000105813 0.000139386 -0.000111856 2.72e-05 -0.006149338 -0.006614173 -0.001306972 0.001193865
"86" "Chr1_16648012" -3.2e-05 -1.28e-05 0.00169724 0.00119333 0.000596804 0.000200187 0.000554424 0.00256465 -5.79e-05 -4.53e-05 -2.09e-09 -3.49e-09 -0.000520049 0.000439504 -0.000156774 -0.000138203 1.16e-09 -9.03e-09 -0.000191765 -8.38e-05 -3.75e-10 2.38e-09 -9.38e-05 -0.000243046 5.96e-05 -0.000111261 -0.009137841 0.001504226 -0.003182841 0.001697839
"87" "Chr1_16669825" -1.59e-05 3.26e-05 0.000842134 -0.002023186 0.000436193 -0.000995833 0.001904114 0.002566419 -2.51e-06 -5.82e-06 2.53e-10 -3.65e-09 0.001612901 0.002555219 -0.000189097 -4.51e-05 -1.76e-09 -1.59e-08 0.000145947 0.000298236 2.5e-09 1.5e-08 -0.000261792 -8.8e-05 6.71e-05 -0.000113496 -0.003052881 0.003438324 -0.000631986 0.000561361
"88" "Chr1_16670532" 6.36e-06 6.36e-06 0.000172022 0.000172022 0.000308974 0.000308974 -0.000302372 -0.000302372 -3.04e-05 -3.04e-05 1.82e-09 1.82e-09 -0.00067556 -0.00067556 -1.61e-05 -1.61e-05 1.23e-08 1.23e-08 1.76e-05 1.76e-05 -8.37e-09 -8.37e-09 -6.14e-05 -6.14e-05 6.82e-05 6.82e-05 -0.006520529 -0.006520529 -0.00345881 -0.00345881
"89" "Chr1_16855331" -3.1e-05 1.58e-05 -0.000134446 -0.000493069 -9.75e-05 -0.000137115 -0.000128505 0.000941138 1.5e-05 9.56e-06 1.02e-09 -3.9e-10 5.04e-05 0.001426005 -6.88e-05 -8.57e-05 -6.92e-09 -9.66e-09 0.000175427 0.000292406 8.75e-10 8.37e-09 -2.84e-05 -4.83e-05 -3.35e-05 -3.81e-05 0.001276741 -0.001859019 0.003523077 0.000389102
"90" "Chr1_17271574" -2.59e-05 -2.59e-05 0.001115124 0.001115124 0.0007877 0.0007877 -0.002891606 -0.002891606 -2.63e-05 -2.63e-05 2.34e-10 2.34e-10 -0.002967518 -0.002967518 6.49e-05 6.49e-05 1.04e-08 1.04e-08 -0.000273216 -0.000273216 -9.75e-09 -9.75e-09 -3.01e-05 -3.01e-05 2.3e-05 2.3e-05 -0.003407948 -0.003407948 -0.002662451 -0.002662451
"91" "Chr1_17271590" -6.14e-05 -6.14e-05 0.001549349 0.001549349 0.00046304 0.00046304 -0.002217458 -0.002217458 -2.61e-05 -2.61e-05 -8.55e-10 -8.55e-10 -0.002100368 -0.002100368 2.37e-05 2.37e-05 9.56e-09 9.56e-09 -0.000217081 -0.000217081 -1.05e-08 -1.05e-08 -7.05e-05 -7.05e-05 -5.66e-06 -5.66e-06 -0.004095434 -0.004095434 -0.001369319 -0.001369319
"92" "Chr1_17272030" 1.11e-05 1.11e-05 -9.82e-05 -9.82e-05 2.46e-05 2.46e-05 -0.001614949 -0.001614949 -2.43e-05 -2.43e-05 -1.49e-09 -1.49e-09 -0.001946517 -0.001946517 9.72e-05 9.72e-05 8.02e-09 8.02e-09 0.000131006 0.000131006 -8.75e-09 -8.75e-09 -1.5e-05 -1.5e-05 1.57e-05 1.57e-05 -0.002683805 -0.002683805 -0.0011641 -0.0011641
"93" "Chr1_17312174" 4.75e-05 4.75e-05 -0.001245846 -0.001245846 -0.000218836 -0.000218836 -0.000541236 -0.000541236 2.68e-05 2.68e-05 4.28e-11 4.28e-11 0.000893593 0.000893593 -8.22e-05 -8.22e-05 3.33e-09 3.33e-09 -1.97e-05 -1.97e-05 -2e-09 -2e-09 2.6e-05 2.6e-05 -2.32e-06 -2.32e-06 0.00290894 0.00290894 0.002499154 0.002499154
"94" "Chr1_17312181" 4.67e-06 -2.59e-05 -0.000299959 0.00017181 0.000163275 7.55e-05 0.00047255 2.73e-05 -3.02e-05 -1.53e-05 2.17e-09 7.76e-10 -0.001969406 -0.002458656 0.000109323 3.13e-05 8.15e-09 4.88e-09 1.91e-06 9.39e-05 -6.12e-09 -4.12e-09 5.17e-05 2.78e-05 3.72e-05 -8.8e-06 -0.001742243 -0.001166405 -0.000181201 0.00218315
"95" "Chr1_17641048" 3.35e-05 2.71e-05 0.001908427 0.000217532 0.000661738 2.85e-05 0.002086543 0.000731703 -1.45e-05 -3.53e-05 -1.04e-09 -2.29e-09 0.002321511 -0.000257503 -0.000112394 2.41e-05 8.95e-09 2.67e-09 -0.000179271 -0.0001856 2.25e-09 4.25e-09 -3.45e-06 -9.37e-05 0.000143918 -6.19e-06 -0.008975473 -0.004585311 -0.00307988 -0.002064718
"96" "Chr1_17870440" -4.92e-05 -9.77e-06 0.000848069 -0.000170546 -0.000137738 -1.12e-05 0.002750835 0.002239295 2.82e-05 -1.84e-05 1.99e-09 4.85e-10 0.001368851 0.001751986 1.74e-05 -1.6e-05 1.34e-08 1.02e-08 0.000264079 5.48e-05 -4.25e-09 -3.25e-09 -8.26e-05 -6.85e-05 6.79e-05 3.44e-05 -0.001137847 -0.002926105 -0.000383965 -0.001154881
"97" "Chr1_17870464" -4.41e-05 -4.65e-06 0.00049025 -0.000528366 -0.000431719 -0.000305186 0.003127455 0.002615915 1.97e-05 -2.69e-05 5.77e-10 -9.29e-10 0.001881591 0.002264726 -0.000119473 -0.000152874 9.56e-09 6.41e-09 0.000232044 2.27e-05 -3.75e-10 6.25e-10 -0.000197449 -0.000183291 3.63e-05 2.87e-06 -0.003811936 -0.005600193 0.000391302 -0.000379613
"98" "Chr1_17870466" 8.95e-05 1.32e-05 -0.000841998 -0.00051974 0.000248795 -8.31e-05 -0.000433264 -0.000133734 -3.49e-05 -2.44e-05 -2.05e-09 -8.66e-10 0.000281908 -0.000474505 -7.27e-05 1.15e-05 -6.01e-09 -9.44e-09 -4.72e-05 0.000292968 5.12e-09 1.04e-08 7.23e-05 1.02e-05 -1.65e-05 -4.8e-05 -0.004030779 -0.000414762 0.000204961 0.0008856
"99" "Chr1_18123259" 3.76e-05 3.76e-05 -0.000732105 -0.000732105 -3.66e-05 -3.66e-05 7.92e-05 7.92e-05 -7.68e-06 -7.68e-06 1.06e-10 1.06e-10 7.36e-05 7.36e-05 3.46e-05 3.46e-05 -1.98e-09 -1.98e-09 -5.13e-05 -5.13e-05 -3.1e-15 -3.1e-15 0.000105879 0.000105879 5.52e-05 5.52e-05 -0.002912915 -0.002912915 -0.001948504 -0.001948504
"100" "Chr1_18126543" -1.47e-05 1.47e-05 -0.000316167 0.000316167 -0.000176355 0.000176355 -0.000250126 0.000250126 1.48e-05 -1.48e-05 8.53e-10 -8.53e-10 -0.000204807 0.000204807 0.000100503 -0.000100503 -3.82e-09 3.82e-09 8.09e-05 -8.09e-05 1.5e-09 -1.5e-09 3.18e-05 -3.18e-05 -2.27e-05 2.27e-05 0.002542176 -0.002542176 -0.000767908 0.000767908
"101" "Chr1_18362616" -5e-05 -5e-05 0.000854806 0.000854806 5.7e-05 5.7e-05 1.23e-05 1.23e-05 5.26e-05 5.26e-05 3.04e-09 3.04e-09 0.000938104 0.000938104 0.00013681 0.00013681 -7.01e-09 -7.01e-09 0.0003533 0.0003533 4.62e-09 4.62e-09 0.000110637 0.000110637 6.65e-05 6.65e-05 0.002443942 0.002443942 -0.001183772 -0.001183772
"102" "Chr1_18427493" -1.41e-05 -1.41e-05 0.001155932 0.001155932 0.000725388 0.000725388 -0.001596379 -0.001596379 1.6e-05 1.6e-05 1.77e-09 1.77e-09 0.000279014 0.000279014 1.16e-05 1.16e-05 1.25e-08 1.25e-08 -0.000386122 -0.000386122 -4.75e-09 -4.75e-09 0.000201349 0.000201349 9.66e-05 9.66e-05 -0.002231616 -0.002231616 0.001088908 0.001088908
"103" "Chr1_19768927" 1.26e-05 1.26e-05 -0.000320687 -0.000320687 6.69e-05 6.69e-05 -0.000793404 -0.000793404 1.61e-06 1.61e-06 7.55e-10 7.55e-10 0.000183679 0.000183679 -4.83e-05 -4.83e-05 2.74e-09 2.74e-09 -0.000158228 -0.000158228 -4.75e-09 -4.75e-09 3.47e-05 3.47e-05 2.43e-05 2.43e-05 0.001257862 0.001257862 0.001201159 0.001201159
"104" "Chr1_19777225" -1.37e-05 -1.37e-05 0.000198978 0.000198978 -3.83e-05 -3.83e-05 3.37e-05 3.37e-05 -7.5e-06 -7.5e-06 1.51e-10 1.51e-10 -0.000189681 -0.000189681 -1.67e-05 -1.67e-05 6.02e-09 6.02e-09 6.99e-05 6.99e-05 -6.25e-10 -6.25e-10 -4.21e-05 -4.21e-05 -1.6e-05 -1.6e-05 -0.004985974 -0.004985974 0.002168851 0.002168851
"105" "Chr1_19777231" -1.37e-05 -1.37e-05 0.000198978 0.000198978 -3.83e-05 -3.83e-05 3.37e-05 3.37e-05 -7.5e-06 -7.5e-06 1.51e-10 1.51e-10 -0.000189681 -0.000189681 -1.67e-05 -1.67e-05 6.02e-09 6.02e-09 6.99e-05 6.99e-05 -6.25e-10 -6.25e-10 -4.21e-05 -4.21e-05 -1.6e-05 -1.6e-05 -0.004985974 -0.004985974 0.002168851 0.002168851
"106" "Chr1_20039500" -8.83e-06 -6.53e-05 0.000923297 0.00123457 0.000238363 0.000225073 -0.000503074 0.000859184 -5.76e-06 1.19e-05 2.27e-10 9.12e-10 -0.00018352 0.001277893 7.55e-05 8.88e-06 2.31e-09 -7.96e-09 -0.000651918 -4.54e-05 -3.12e-09 1.25e-10 3.02e-06 -8.7e-05 -3.54e-05 -6.46e-05 0.003424175 0.001749724 -0.003702306 -0.001391037
"107" "Chr1_20159706" 4.89e-05 0.000137236 -0.003006851 -0.004192167 -0.001105124 -0.001357031 0.001661731 0.003156993 6.26e-05 3.23e-05 2.52e-09 -2.03e-10 0.001119708 0.002768474 1.28e-05 4.09e-05 3.54e-09 -1.59e-09 -0.000314938 1.7e-05 1.75e-09 1.12e-08 9.81e-05 0.000103943 -2.42e-05 -3.79e-05 0.007809355 0.003289846 0.002395238 -0.002364318
"108" "Chr1_20159741" 9.11e-05 0.000137969 -0.004095289 -0.004453911 -0.001440921 -0.001480538 0.001792786 0.002862429 4.45e-05 3.91e-05 1.18e-09 -2.36e-10 0.000652877 0.002028529 6.72e-05 5.03e-05 -1.76e-10 -2.92e-09 -7.49e-05 4.21e-05 3.87e-09 1.14e-08 9.25e-05 7.26e-05 -6.17e-05 -6.63e-05 0.008347409 0.005211648 0.001872609 -0.001261366
"109" "Chr1_20279734" 1.46e-05 1.46e-05 -2.64e-05 -2.64e-05 -0.000221961 -0.000221961 -0.000358915 -0.000358915 1.53e-05 1.53e-05 -4.53e-10 -4.53e-10 -3.71e-05 -3.71e-05 -2.57e-05 -2.57e-05 1.76e-09 1.76e-09 -0.000217271 -0.000217271 -3.62e-09 -3.62e-09 1.21e-05 1.21e-05 -1.8e-05 -1.8e-05 -0.000584853 -0.000584853 -0.001667342 -0.001667342
"110" "Chr1_20279755" -6.81e-06 -6.81e-06 1.81e-05 1.81e-05 -0.000143918 -0.000143918 0.001954993 0.001954993 3.13e-05 3.13e-05 2.07e-09 2.07e-09 0.000666395 0.000666395 0.000100985 0.000100985 -2.16e-09 -2.16e-09 0.000277586 0.000277586 2e-09 2e-09 7.16e-05 7.16e-05 4.72e-05 4.72e-05 0.00263972 0.00263972 0.002746344 0.002746344
"111" "Chr1_20279758" 2.1e-05 2.1e-05 -0.000124186 -0.000124186 -0.000290932 -0.000290932 3.57e-05 3.57e-05 -2.51e-05 -2.51e-05 -2.04e-09 -2.04e-09 -0.002124991 -0.002124991 0.000106434 0.000106434 -9.51e-09 -9.51e-09 -5.46e-05 -5.46e-05 3.12e-09 3.12e-09 2.87e-05 2.87e-05 -0.000101653 -0.000101653 0.004846264 0.004846264 0.000194351 0.000194351
"112" "Chr1_21080899" -7.82e-06 -7.82e-06 -0.000347155 -0.000347155 -0.000156197 -0.000156197 -0.000147811 -0.000147811 8.82e-06 8.82e-06 2.33e-09 2.33e-09 -0.001041066 -0.001041066 -5.49e-05 -5.49e-05 7.79e-09 7.79e-09 -0.000153855 -0.000153855 -2e-09 -2e-09 -9.57e-06 -9.57e-06 4.56e-05 4.56e-05 -0.001032221 -0.001032221 0.002478899 0.002478899
"113" "Chr1_21124515" -7.69e-06 6.85e-05 -0.002020702 -0.001746991 -0.00093655 -0.000623457 0.000426507 0.001996401 4.85e-05 1.34e-05 3.23e-09 1.13e-10 -0.000222662 0.001562603 0.000220786 2.88e-06 -7.67e-09 -2.78e-09 0.000351029 0.000306264 3.12e-09 7.62e-09 2.9e-05 -5.46e-05 -5.55e-05 -1.46e-05 0.008097631 -0.000122481 0.002534721 0.000936562
"114" "Chr1_21154433" 3.28e-05 7.96e-05 -0.002097939 -0.002456561 -0.000791646 -0.000831263 0.00059561 0.001665253 2.62e-05 2.07e-05 1.4e-09 -1.63e-11 5.63e-06 0.00138128 -2.04e-05 -3.73e-05 -4.38e-09 -7.12e-09 3.71e-05 0.000154049 2.12e-09 9.62e-09 -3.02e-05 -5.01e-05 -7.1e-05 -7.56e-05 0.004527819 0.001392058 0.002084819 -0.001049156
"115" "Chr1_21704390" 5.39e-05 5.39e-05 0.000435612 0.000435612 0.000289799 0.000289799 0.000269172 0.000269172 -2.83e-05 -2.83e-05 -1.8e-09 -1.8e-09 0.000767864 0.000767864 -6.63e-05 -6.63e-05 -2.04e-09 -2.04e-09 -7.19e-05 -7.19e-05 5e-10 5e-10 -1e-05 -1e-05 6.25e-05 6.25e-05 -0.00077032 -0.00077032 -0.00197483 -0.00197483
"116" "Chr1_21704438" 5.97e-05 5.97e-05 5.28e-06 5.28e-06 0.000178581 0.000178581 0.000914134 0.000914134 -7.6e-06 -7.6e-06 -2.4e-09 -2.4e-09 0.001664381 0.001664381 -0.000127892 -0.000127892 -6.81e-10 -6.81e-10 7.69e-05 7.69e-05 1e-09 1e-09 -8.68e-05 -8.68e-05 2.22e-05 2.22e-05 0.000397378 0.000397378 0.000250628 0.000250628
"117" "Chr1_22450639" -5.8e-06 -5.8e-06 0.00045936 0.00045936 0.000121878 0.000121878 0.00231553 0.00231553 8.5e-06 8.5e-06 4.43e-10 4.43e-10 0.003333767 0.003333767 -4.12e-05 -4.12e-05 -1.11e-08 -1.11e-08 0.000155495 0.000155495 1e-08 1e-08 6.37e-05 6.37e-05 2.08e-05 2.08e-05 -0.000554274 -0.000554274 -0.000215885 -0.000215885
"118" "Chr1_22450643" 3.69e-05 3.69e-05 2.54e-05 2.54e-05 0.000261127 0.000261127 -0.000186561 -0.000186561 -2.58e-05 -2.58e-05 -2.07e-09 -2.07e-09 -0.000771624 -0.000771624 4.71e-05 4.71e-05 -2.48e-09 -2.48e-09 -0.000406368 -0.000406368 -3.62e-09 -3.62e-09 3.51e-06 3.51e-06 -5.57e-05 -5.57e-05 0.004326947 0.004326947 -0.002815752 -0.002815752
"119" "Chr1_22462022" 4.49e-05 4.49e-05 0.00051841 0.00051841 0.00021352 0.00021352 0.000868979 0.000868979 -5.84e-05 -5.84e-05 -2.5e-09 -2.5e-09 0.000985542 0.000985542 -0.000125842 -0.000125842 -3.84e-10 -3.84e-10 6.92e-05 6.92e-05 2.62e-09 2.62e-09 -0.000127354 -0.000127354 2.12e-05 2.12e-05 -0.005566129 -0.005566129 -0.000898624 -0.000898624
