"chr" "pos" "mkr"
"608" 1 51.27084114 "Chr1_138564201"
"609" 1 51.35294009 "Chr1_138786081"
"610" 1 51.88383177 "Chr1_140220865"
"611" 1 52.05772516 "Chr1_140690828"
"612" 1 52.05773478 "Chr1_140690854"
"613" 1 52.1362875 "Chr1_140903150"
"614" 1 52.26226801 "Chr1_141243624"
"615" 1 52.45449601 "Chr1_141763138"
"616" 1 52.64421901 "Chr1_142275882"
"617" 1 52.85636604 "Chr1_142849229"
"618" 1 52.85638639 "Chr1_142849284"
"619" 1 52.93126005 "Chr1_143051637"
"620" 1 52.93199638 "Chr1_143053627"
"621" 1 52.93662378 "Chr1_143066133"
"622" 1 52.93663081 "Chr1_143066152"
"623" 1 53.00365978 "Chr1_143247304"
"624" 1 53.00367569 "Chr1_143247347"
"625" 1 53.0555666 "Chr1_143387587"
"626" 1 53.19794322 "Chr1_143772373"
"627" 1 53.19795062 "Chr1_143772393"
"628" 1 53.19795728 "Chr1_143772411"
"629" 1 53.33225684 "Chr1_144135368"
"630" 1 53.35439817 "Chr1_144195207"
"631" 1 53.40919111 "Chr1_144343290"
"632" 1 53.5393872 "Chr1_144695157"
"633" 1 53.55203468 "Chr1_144729338"
"634" 1 53.66746347 "Chr1_145041295"
"635" 1 53.69775475 "Chr1_145123160"
"636" 1 54.29833101 "Chr1_146746273"
"637" 1 54.37400242 "Chr1_146950782"
"638" 1 54.41314594 "Chr1_147056571"
"639" 1 54.4816102 "Chr1_147241602"
"640" 1 54.48161945 "Chr1_147241627"
"641" 1 54.57502531 "Chr1_147494065"
"642" 1 54.76525338 "Chr1_148008174"
"643" 1 55.10791101 "Chr1_148934238"
"644" 1 55.10791471 "Chr1_148934248"
"645" 1 55.10792322 "Chr1_148934271"
"646" 1 55.1766339 "Chr1_149119968"
"647" 1 55.18762298 "Chr1_149149667"
"648" 1 55.20298712 "Chr1_149191190"
"649" 1 55.20298823 "Chr1_149191193"
"650" 1 55.20977282 "Chr1_149209529"
"651" 1 55.23191119 "Chr1_149269360"
"652" 1 55.36228193 "Chr1_149621699"
"653" 1 55.36264343 "Chr1_149622676"
"654" 1 55.42791372 "Chr1_149799075"
"655" 1 55.52500715 "Chr1_150061479"
"656" 1 55.60031669 "Chr1_150265010"
"657" 1 55.65667664 "Chr1_150417328"
"658" 1 55.87032778 "Chr1_150994740"
"659" 1 55.87033407 "Chr1_150994757"
"660" 1 55.88574372 "Chr1_151036403"
"661" 1 55.93648573 "Chr1_151173538"
"662" 1 56.04107419 "Chr1_151456198"
"663" 1 56.21138879 "Chr1_151916489"
"664" 1 56.25216186 "Chr1_152026682"
"665" 1 56.42343554 "Chr1_152489565"
"666" 1 56.42362277 "Chr1_152490071"
"667" 1 56.4236261 "Chr1_152490080"
"668" 1 56.42364312 "Chr1_152490126"
"669" 1 56.42364904 "Chr1_152490142"
"670" 1 56.43678679 "Chr1_152525648"
"671" 1 56.45879788 "Chr1_152585135"
"672" 1 56.49807239 "Chr1_152691278"
"673" 1 56.58664067 "Chr1_152930642"
"674" 1 56.66184142 "Chr1_153133879"
"675" 1 56.92219475 "Chr1_153837508"
"676" 1 57.29927969 "Chr1_154856615"
"677" 1 57.29928931 "Chr1_154856641"
"678" 1 57.32438188 "Chr1_154924456"
"679" 1 57.32438299 "Chr1_154924459"
"680" 1 57.38704097 "Chr1_155093798"
"681" 1 57.45678252 "Chr1_155282281"
"682" 1 57.65859983 "Chr1_155827711"
"683" 1 57.65948713 "Chr1_155830109"
"684" 1 57.69740553 "Chr1_155932587"
"685" 1 57.89116059 "Chr1_156456228"
"686" 1 57.89116577 "Chr1_156456242"
"687" 1 58.2013975 "Chr1_157294672"
"688" 1 58.58252263 "Chr1_158324698"
"689" 1 58.58254409 "Chr1_158324756"
"690" 1 58.61598198 "Chr1_158415125"
"691" 1 58.75358725 "Chr1_158787016"
"692" 1 58.99079206 "Chr1_159428084"
"693" 1 59.03590689 "Chr1_159550011"
"694" 1 59.035908 "Chr1_159550014"
"695" 1 59.221855 "Chr1_160052553"
"696" 1 59.42131976 "Chr1_160591625"
"697" 1 59.42132124 "Chr1_160591629"
"698" 1 59.51694608 "Chr1_160850064"
"699" 1 59.55405415 "Chr1_160950352"
"700" 1 59.6749599 "Chr1_161277111"
"701" 1 59.68866452 "Chr1_161314149"
"702" 1 59.68868154 "Chr1_161314195"
"703" 1 59.70520789 "Chr1_161358859"
"704" 1 59.70522639 "Chr1_161358909"
"705" 1 59.70522824 "Chr1_161358914"
"706" 1 59.82956255 "Chr1_161694939"
"707" 1 59.91337429 "Chr1_161921448"
"708" 1 59.96461065 "Chr1_162059919"
"709" 1 59.96461509 "Chr1_162059931"
"710" 1 60.07885169 "Chr1_162368666"
"711" 1 60.14574042 "Chr1_162549439"
"712" 1 60.4592046 "Chr1_163396605"
"713" 1 60.57160963 "Chr1_163700390"
"714" 1 60.57873204 "Chr1_163719639"
"715" 1 60.62363078 "Chr1_163840982"
"716" 1 60.75711372 "Chr1_164201732"
"717" 1 60.75711779 "Chr1_164201743"
"718" 1 60.75713296 "Chr1_164201784"
"719" 1 60.78830931 "Chr1_164286041"
"720" 1 60.8094579 "Chr1_164343197"
"721" 1 60.92452222 "Chr1_164654169"
"722" 1 60.92452703 "Chr1_164654182"
"723" 1 60.92452777 "Chr1_164654184"
"724" 1 60.92453258 "Chr1_164654197"
"725" 1 60.92453554 "Chr1_164654205"
"726" 1 61.15552151 "Chr1_165278466"
"727" 1 61.89065485 "Chr1_167265232"
"728" 1 61.90120916 "Chr1_167293756"
"729" 1 61.9012099 "Chr1_167293758"
"730" 1 61.9012173 "Chr1_167293778"
"731" 1 61.92562201 "Chr1_167359734"
"732" 1 61.92562423 "Chr1_167359740"
"733" 1 61.93152746 "Chr1_167375694"
"734" 1 62.19450086 "Chr1_168086404"
"735" 1 62.24888308 "Chr1_168233377"
"736" 1 62.25529026 "Chr1_168250693"
"737" 1 62.30026929 "Chr1_168372253"
"738" 1 62.30029482 "Chr1_168372322"
"739" 1 62.46636276 "Chr1_168821136"
"740" 1 62.46637645 "Chr1_168821173"
"741" 1 62.46883668 "Chr1_168827822"
"742" 1 62.46884001 "Chr1_168827831"
"743" 1 62.66112759 "Chr1_169347506"
"744" 1 62.66113499 "Chr1_169347526"
"745" 1 62.6611361 "Chr1_169347529"
"746" 1 62.66114831 "Chr1_169347562"
"747" 1 62.67203933 "Chr1_169376996"
"748" 1 62.69057561 "Chr1_169427092"
"749" 1 62.69058523 "Chr1_169427118"
"750" 1 62.96792743 "Chr1_170176661"
"751" 1 62.96793557 "Chr1_170176683"
"752" 1 62.96793927 "Chr1_170176693"
"753" 1 62.99356503 "Chr1_170245949"
"754" 1 63.02168877 "Chr1_170321956"
"755" 1 63.17576563 "Chr1_170738363"
"756" 1 63.27107337 "Chr1_170995941"
"757" 1 63.27107855 "Chr1_170995955"
"758" 1 63.33857632 "Chr1_171178374"
"759" 1 63.33858039 "Chr1_171178385"
"760" 1 63.45710288 "Chr1_171498703"
"761" 1 63.45710399 "Chr1_171498706"
"762" 1 63.45710695 "Chr1_171498714"
"763" 1 63.6916384 "Chr1_172132557"
"764" 1 64.2737572 "Chr1_173705787"
"765" 1 64.44188649 "Chr1_174160172"
"766" 1 64.44189574 "Chr1_174160197"
"767" 1 64.44344499 "Chr1_174164384"
"768" 1 64.44344795 "Chr1_174164392"
"769" 1 64.71128594 "Chr1_174888249"
"770" 1 64.71128668 "Chr1_174888251"
"771" 1 65.12833251 "Chr1_176015356"
"772" 1 65.12833473 "Chr1_176015362"
"773" 1 65.25079676 "Chr1_176346327"
"774" 1 65.2508086 "Chr1_176346359"
"775" 1 65.32020086 "Chr1_176533898"
"776" 1 65.51134694 "Chr1_177050488"
"777" 1 65.51135212 "Chr1_177050502"
"778" 1 65.53273862 "Chr1_177108301"
"779" 1 65.53273899 "Chr1_177108302"
"780" 1 65.72663243 "Chr1_177632317"
"781" 1 65.78847934 "Chr1_177799464"
"782" 1 65.78848822 "Chr1_177799488"
"783" 1 65.96346612 "Chr1_178272382"
"784" 1 65.98766658 "Chr1_178337786"
"785" 1 66.14367862 "Chr1_178759423"
"786" 1 66.37807021 "Chr1_179392888"
"787" 1 66.40944934 "Chr1_179477693"
"788" 1 66.49577533 "Chr1_179710997"
"789" 1 66.6404268 "Chr1_180101931"
"790" 1 67.05621346 "Chr1_181225633"
"791" 1 67.05622013 "Chr1_181225651"
"792" 1 67.05898155 "Chr1_181233114"
"793" 1 67.05898192 "Chr1_181233115"
"794" 1 67.21024 "Chr1_181641904"
"795" 1 67.30795617 "Chr1_181905991"
"796" 1 67.30795691 "Chr1_181905993"
"797" 1 67.30828178 "Chr1_181906871"
"798" 1 67.30894559 "Chr1_181908665"
"799" 1 67.30895225 "Chr1_181908683"
"800" 1 67.3089578 "Chr1_181908698"
"801" 1 67.3468936 "Chr1_182011223"
"802" 1 67.45179398 "Chr1_182294726"
"803" 1 67.45180434 "Chr1_182294754"
"804" 1 67.451811 "Chr1_182294772"
"805" 1 67.56816001 "Chr1_182609216"
"806" 1 67.56816149 "Chr1_182609220"
"807" 1 67.59692387 "Chr1_182686953"
"808" 1 67.89137039 "Chr1_183482722"
"809" 1 68.08704508 "Chr1_184011551"
"810" 1 68.32686109 "Chr1_184659676"
"811" 1 68.32686294 "Chr1_184659681"
"812" 1 68.49699328 "Chr1_185119474"
"813" 1 68.65657189 "Chr1_185550750"
"814" 1 68.75056534 "Chr1_185804776"
"815" 1 68.82536684 "Chr1_186006934"
"816" 1 68.82537794 "Chr1_186006964"
"817" 1 68.94301276 "Chr1_186324883"
"818" 1 68.94641579 "Chr1_186334080"
"819" 1 69.20610494 "Chr1_187035914"
"820" 1 69.31738623 "Chr1_187336662"
"821" 1 69.55946007 "Chr1_187990889"
"822" 1 69.90444435 "Chr1_188923241"
"823" 1 70.26897912 "Chr1_189908430"
"824" 1 70.3475026 "Chr1_190120647"
"825" 1 70.34751666 "Chr1_190120685"
"826" 1 70.34751962 "Chr1_190120693"
"827" 1 70.38703834 "Chr1_190227496"
"828" 1 70.63313536 "Chr1_190892596"
"829" 1 70.67074517 "Chr1_190994240"
"830" 1 70.67080104 "Chr1_190994391"
"831" 1 70.67081473 "Chr1_190994428"
"832" 1 70.91071918 "Chr1_191642792"
"833" 1 70.93882959 "Chr1_191718763"
"834" 1 71.08242985 "Chr1_192106856"
"835" 1 71.08243429 "Chr1_192106868"
"836" 1 71.0824354 "Chr1_192106871"
"837" 1 71.08243651 "Chr1_192106874"
"838" 1 71.0824391 "Chr1_192106881"
"839" 1 71.08244761 "Chr1_192106904"
"840" 1 71.30725026 "Chr1_192714454"
"841" 1 71.66724642 "Chr1_193687377"
"842" 1 71.69134994 "Chr1_193752519"
"843" 1 71.73985484 "Chr1_193883608"
"844" 1 71.743471 "Chr1_193893381"
"845" 1 71.96406917 "Chr1_194489568"
"846" 1 71.99144695 "Chr1_194563559"
"847" 1 71.99146545 "Chr1_194563609"
"848" 1 71.9914773 "Chr1_194563641"
"849" 1 71.99148729 "Chr1_194563668"
"850" 1 72.06515284 "Chr1_194762756"
"851" 1 72.10550965 "Chr1_194871824"
"852" 1 72.10551372 "Chr1_194871835"
"853" 1 72.10552667 "Chr1_194871870"
"854" 1 72.24207221 "Chr1_195240897"
"855" 1 72.33443389 "Chr1_195490513"
"856" 1 72.33444573 "Chr1_195490545"
"857" 1 72.34324358 "Chr1_195514322"
"858" 1 72.66142952 "Chr1_196374249"
"859" 1 72.70479566 "Chr1_196491450"
"860" 1 72.70480898 "Chr1_196491486"
"861" 1 72.78193307 "Chr1_196699921"
"862" 1 72.81872922 "Chr1_196799366"
"863" 1 72.84146405 "Chr1_196860809"
"864" 1 72.87074926 "Chr1_196939955"
"865" 1 73.19958868 "Chr1_197828674"
"866" 1 73.24188362 "Chr1_197942980"
"867" 1 73.24495992 "Chr1_197951294"
"868" 1 73.40923292 "Chr1_198395257"
"869" 1 73.80659653 "Chr1_199469169"
"870" 1 73.90342614 "Chr1_199730860"
"871" 1 73.98215573 "Chr1_199943634"
"872" 1 73.98217201 "Chr1_199943678"
"873" 1 73.98217423 "Chr1_199943684"
"874" 1 74.04759733 "Chr1_200120496"
"875" 1 74.04760251 "Chr1_200120510"
"876" 1 74.04760843 "Chr1_200120526"
"877" 1 74.13194744 "Chr1_200348460"
"878" 1 74.17960279 "Chr1_200477253"
"879" 1 74.45472305 "Chr1_201220791"
"880" 1 74.46894347 "Chr1_201259223"
"881" 1 74.46948443 "Chr1_201260685"
"882" 1 74.56221835 "Chr1_201511307"
"883" 1 74.56222501 "Chr1_201511325"
"884" 1 74.5882663 "Chr1_201581704"
"885" 1 74.58826926 "Chr1_201581712"
"886" 1 74.59186728 "Chr1_201591436"
"887" 1 74.59222176 "Chr1_201592394"
"888" 1 74.59226653 "Chr1_201592515"
"889" 1 74.83284662 "Chr1_202242705"
"890" 1 75.03898941 "Chr1_202799825"
"891" 1 75.1086762 "Chr1_202988160"
"892" 1 75.14479374 "Chr1_203085771"
"893" 1 75.3064955 "Chr1_203522785"
"894" 1 75.30650216 "Chr1_203522803"
"895" 1 75.48633244 "Chr1_204008811"
"896" 1 75.67155125 "Chr1_204509382"
"897" 1 75.83288817 "Chr1_204945410"
"898" 1 75.83290297 "Chr1_204945450"
"899" 1 75.93263461 "Chr1_205214984"
"900" 1 76.17083625 "Chr1_205858746"
"901" 1 76.1761456 "Chr1_205873095"
"902" 1 76.17614893 "Chr1_205873104"
"903" 1 76.17615374 "Chr1_205873117"
"904" 1 76.17615633 "Chr1_205873124"
"905" 1 76.30503109 "Chr1_206221420"
"906" 1 76.30523756 "Chr1_206221978"
"907" 1 76.33285918 "Chr1_206296628"
"908" 1 76.51076205 "Chr1_206777427"
"909" 1 76.95499548 "Chr1_207978009"
"910" 1 77.11176087 "Chr1_208401682"
"911" 1 77.11306184 "Chr1_208405198"
"912" 1 77.11600383 "Chr1_208413149"
"913" 1 77.11601234 "Chr1_208413172"
"914" 1 77.37266736 "Chr1_209106806"
"915" 1 77.39326536 "Chr1_209162474"
"916" 1 77.39328682 "Chr1_209162532"
"917" 1 77.48047458 "Chr1_209398165"
"918" 1 77.48048013 "Chr1_209398180"
"919" 1 77.48048235 "Chr1_209398186"
"920" 1 77.48048309 "Chr1_209398188"
"921" 1 77.48048568 "Chr1_209398195"
"922" 1 77.48048827 "Chr1_209398202"
"923" 1 77.48050159 "Chr1_209398238"
"924" 1 77.48051232 "Chr1_209398267"
"925" 1 77.51032851 "Chr1_209478848"
"926" 1 77.51033998 "Chr1_209478879"
"927" 1 77.51034072 "Chr1_209478881"
"928" 1 77.51367529 "Chr1_209487893"
"929" 1 77.51369416 "Chr1_209487944"
"930" 1 77.59523327 "Chr1_209708311"
"931" 1 77.6882706 "Chr1_209959753"
"932" 1 77.8101543 "Chr1_210289155"
"933" 1 77.81038704 "Chr1_210289784"
"934" 1 77.81039444 "Chr1_210289804"
"935" 1 77.81039629 "Chr1_210289809"
"936" 1 77.81040554 "Chr1_210289834"
"937" 1 78.12376908 "Chr1_211136728"
"938" 1 78.14680843 "Chr1_211198994"
"939" 1 78.14681176 "Chr1_211199003"
"940" 1 78.17246417 "Chr1_211268331"
"941" 1 78.19177007 "Chr1_211320507"
"942" 1 78.26027762 "Chr1_211505655"
"943" 1 78.32997773 "Chr1_211694026"
"944" 1 78.34652628 "Chr1_211738750"
"945" 1 78.60634568 "Chr1_212440936"
"946" 1 78.94720614 "Chr1_213362143"
"947" 1 78.94824033 "Chr1_213364938"
"948" 1 79.05523574 "Chr1_213654103"
"949" 1 79.05684493 "Chr1_213658452"
"950" 1 79.08360035 "Chr1_213730761"
"951" 1 79.0836096 "Chr1_213730786"
"952" 1 79.10628968 "Chr1_213792081"
"953" 1 79.29840371 "Chr1_214311287"
"954" 1 79.29852804 "Chr1_214311623"
"955" 1 79.47422414 "Chr1_214786458"
"956" 1 79.49326919 "Chr1_214837929"
"957" 1 79.54585869 "Chr1_214980057"
"958" 1 79.60501077 "Chr1_215139921"
"959" 1 79.66552859 "Chr1_215303476"
"960" 1 79.70774471 "Chr1_215417569"
"961" 1 79.88318588 "Chr1_215891715"
"962" 1 79.89333132 "Chr1_215919134"
"963" 1 80.12924478 "Chr1_216556712"
"964" 1 80.43761459 "Chr1_217390110"
"965" 1 80.56801345 "Chr1_217742525"
"966" 1 80.60715179 "Chr1_217848300"
"967" 1 80.60770533 "Chr1_217849796"
"968" 1 80.60770718 "Chr1_217849801"
"969" 1 80.60771643 "Chr1_217849826"
"970" 1 80.60771754 "Chr1_217849829"
"971" 1 80.60772346 "Chr1_217849845"
"972" 1 80.85332614 "Chr1_218513609"
"973" 1 80.85333095 "Chr1_218513622"
"974" 1 81.34456517 "Chr1_219841228"
"975" 1 81.38674133 "Chr1_219955213"
"976" 1 81.40721278 "Chr1_220010539"
"977" 1 81.40754284 "Chr1_220011431"
"978" 1 81.40812339 "Chr1_220013000"
"979" 1 81.88407709 "Chr1_221299309"
"980" 1 81.92301674 "Chr1_221404547"
"981" 1 81.92302044 "Chr1_221404557"
"982" 1 81.92302192 "Chr1_221404561"
"983" 1 81.9479058 "Chr1_221471812"
"984" 1 81.9479428 "Chr1_221471912"
"985" 1 81.94795168 "Chr1_221471936"
"986" 1 81.94795612 "Chr1_221471948"
"987" 1 81.94990462 "Chr1_221477214"
"988" 1 81.94990499 "Chr1_221477215"
"989" 1 81.94992201 "Chr1_221477261"
"990" 1 81.94992238 "Chr1_221477262"
"991" 1 82.02509242 "Chr1_221680416"
"992" 1 82.1168273 "Chr1_221928338"
"993" 1 82.11684358 "Chr1_221928382"
"994" 1 82.21490238 "Chr1_222193395"
"995" 1 82.21491015 "Chr1_222193416"
"996" 1 82.21491792 "Chr1_222193437"
"997" 1 82.34595542 "Chr1_222547578"
"998" 1 82.52386347 "Chr1_223028391"
"999" 1 82.593941 "Chr1_223217782"
"1000" 1 82.62953755 "Chr1_223313985"
"1001" 1 82.92787441 "Chr1_224120268"
"1002" 1 82.92787589 "Chr1_224120272"
"1003" 1 83.13720858 "Chr1_224686013"
"1004" 1 83.1807945 "Chr1_224803808"
"1005" 1 83.74376316 "Chr1_226325283"
"1006" 1 83.82264224 "Chr1_226538461"
"1007" 1 83.82265223 "Chr1_226538488"
"1008" 1 83.96550209 "Chr1_226924553"
"1009" 1 83.96550653 "Chr1_226924565"
"1010" 1 83.96550986 "Chr1_226924574"
"1011" 1 83.97635389 "Chr1_226953881"
"1012" 1 83.97637683 "Chr1_226953943"
"1013" 1 83.97638941 "Chr1_226953977"
"1014" 1 84.05517894 "Chr1_227166913"
"1015" 1 84.09224964 "Chr1_227267100"
"1016" 1 84.13642278 "Chr1_227386482"
"1017" 1 84.14845493 "Chr1_227419000"
"1018" 1 84.14845789 "Chr1_227419008"
"1019" 1 84.14846418 "Chr1_227419025"
"1020" 1 84.15198709 "Chr1_227428546"
"1021" 1 84.17552301 "Chr1_227492154"
"1022" 1 84.30723616 "Chr1_227848121"
"1023" 1 84.3072406 "Chr1_227848133"
"1024" 1 84.30724134 "Chr1_227848135"
"1025" 1 84.32333588 "Chr1_227891632"
"1026" 1 84.36795119 "Chr1_228012209"
"1027" 1 84.36795822 "Chr1_228012228"
"1028" 1 84.45247299 "Chr1_228240637"
"1029" 1 84.45248372 "Chr1_228240666"
"1030" 1 84.48244495 "Chr1_228321639"
"1031" 1 84.4824542 "Chr1_228321664"
"1032" 1 84.48514865 "Chr1_228328946"
"1033" 1 84.48514939 "Chr1_228328948"
"1034" 1 84.56927268 "Chr1_228556299"
"1035" 1 84.58169446 "Chr1_228589870"
"1036" 1 84.73835736 "Chr1_229013266"
"1037" 1 84.7383618 "Chr1_229013278"
"1038" 1 84.77121691 "Chr1_229102072"
"1039" 1 84.82418013 "Chr1_229245210"
"1040" 1 84.82682833 "Chr1_229252367"
"1041" 1 84.82683314 "Chr1_229252380"
"1042" 1 84.8268435 "Chr1_229252408"
"1043" 1 85.17693066 "Chr1_230198551"
"1044" 1 85.17706423 "Chr1_230198912"
"1045" 1 85.17707311 "Chr1_230198936"
"1046" 1 85.17707681 "Chr1_230198946"
"1047" 1 85.41258622 "Chr1_230835432"
"1048" 1 85.68462684 "Chr1_231570647"
"1049" 1 85.7462658 "Chr1_231737232"
"1050" 1 85.8754092 "Chr1_232086254"
"1051" 1 85.95749371 "Chr1_232308095"
"1052" 1 86.05080632 "Chr1_232560281"
"1053" 1 86.14334524 "Chr1_232810376"
"1054" 1 86.3802607 "Chr1_233450662"
"1055" 1 86.46045777 "Chr1_233667402"
"1056" 1 86.47809935 "Chr1_233715080"
"1057" 1 86.68590276 "Chr1_234276688"
"1058" 1 86.68590979 "Chr1_234276707"
"1059" 1 86.68591386 "Chr1_234276718"
"1060" 1 86.78227652 "Chr1_234537147"
"1061" 1 86.79042758 "Chr1_234559176"
"1062" 1 86.79359417 "Chr1_234567734"
"1063" 1 86.81086684 "Chr1_234614415"
"1064" 1 86.81088793 "Chr1_234614472"
"1065" 1 86.90486991 "Chr1_234868467"
"1066" 1 86.90932415 "Chr1_234880505"
"1067" 1 86.90932822 "Chr1_234880516"
"1068" 1 87.04031207 "Chr1_235234512"
"1069" 1 87.04079309 "Chr1_235235812"
"1070" 1 87.04080197 "Chr1_235235836"
"1071" 1 87.75981893 "Chr1_237179046"
"1072" 1 88.04233542 "Chr1_237942573"
"1073" 1 88.04233727 "Chr1_237942578"
"1074" 1 88.04235244 "Chr1_237942619"
"1075" 1 88.12029056 "Chr1_238153254"
"1076" 1 88.16128749 "Chr1_238264052"
"1077" 1 88.16756443 "Chr1_238281016"
"1078" 1 88.324066 "Chr1_238703976"
"1079" 1 88.32406637 "Chr1_238703977"
"1080" 1 88.3240808 "Chr1_238704016"
"1081" 1 88.34842224 "Chr1_238769801"
"1082" 1 88.3484252 "Chr1_238769809"
"1083" 1 88.35269147 "Chr1_238781339"
"1084" 1 88.35334492 "Chr1_238783105"
"1085" 1 88.35334751 "Chr1_238783112"
"1086" 1 88.4957504 "Chr1_239167969"
"1087" 1 88.64287023 "Chr1_239565574"
"1088" 1 88.64287171 "Chr1_239565578"
"1089" 1 88.69356045 "Chr1_239702569"
"1090" 1 88.75425106 "Chr1_239866591"
"1091" 1 88.75425291 "Chr1_239866596"
"1092" 1 88.75425476 "Chr1_239866601"
"1093" 1 88.75425624 "Chr1_239866605"
"1094" 1 88.75427844 "Chr1_239866665"
"1095" 1 89.11120348 "Chr1_240831288"
"1096" 1 89.19471661 "Chr1_241056990"
"1097" 1 89.19472068 "Chr1_241057001"
"1098" 1 89.34533272 "Chr1_241464044"
"1099" 1 89.38901929 "Chr1_241582111"
"1100" 1 89.38904519 "Chr1_241582181"
"1101" 1 89.5220053 "Chr1_241941518"
"1102" 1 89.52202713 "Chr1_241941577"
"1103" 1 89.52203564 "Chr1_241941600"
"1104" 1 89.56000843 "Chr1_242044225"
"1105" 1 89.69463175 "Chr1_242408057"
"1106" 1 89.84060454 "Chr1_242802562"
"1107" 1 89.86607268 "Chr1_242871392"
"1108" 1 89.95083351 "Chr1_243100466"
"1109" 1 89.95083684 "Chr1_243100475"
"1110" 1 89.95083869 "Chr1_243100480"
"1111" 1 90.13008286 "Chr1_243584904"
"1112" 1 90.19672221 "Chr1_243765003"
"1113" 1 90.27713573 "Chr1_243982328"
"1114" 1 90.27714202 "Chr1_243982345"
"1115" 1 90.27714646 "Chr1_243982357"
"1116" 1 90.35954104 "Chr1_244205036"
"1117" 1 90.4468165 "Chr1_244440906"
"1118" 1 90.47477335 "Chr1_244516462"
"1119" 1 90.56943764 "Chr1_244772301"
"1120" 1 90.56945355 "Chr1_244772344"
"1121" 1 90.57015621 "Chr1_244774243"
"1122" 1 90.57047442 "Chr1_244775103"
"1123" 1 90.59892044 "Chr1_244851981"
"1124" 1 90.65114547 "Chr1_244993124"
"1125" 1 90.73332656 "Chr1_245215226"
"1126" 1 90.74708927 "Chr1_245252421"
"1127" 1 90.74709297 "Chr1_245252431"
"1128" 1 90.80403236 "Chr1_245406315"
"1129" 1 90.80403829 "Chr1_245406331"
"1130" 1 90.96228855 "Chr1_245834017"
"1131" 1 90.96230446 "Chr1_245834060"
"1132" 1 91.12531422 "Chr1_246274609"
"1133" 1 91.21444271 "Chr1_246515487"
"1134" 1 91.28339317 "Chr1_246701832"
"1135" 1 91.28487138 "Chr1_246705827"
"1136" 1 91.28488285 "Chr1_246705858"
"1137" 1 91.28488914 "Chr1_246705875"
"1138" 1 91.28759913 "Chr1_246713199"
"1139" 1 91.28761134 "Chr1_246713232"
"1140" 1 91.30089821 "Chr1_246749141"
"1141" 1 91.30090709 "Chr1_246749165"
"1142" 1 91.35808256 "Chr1_246903687"
"1143" 1 91.35808478 "Chr1_246903693"
"1144" 1 91.42261429 "Chr1_247078090"
"1145" 1 91.43922501 "Chr1_247122982"
"1146" 1 91.64098534 "Chr1_247668258"
"1147" 1 91.64300673 "Chr1_247673721"
"1148" 1 91.69087891 "Chr1_247803100"
"1149" 1 91.72485998 "Chr1_247894937"
"1150" 1 91.72540428 "Chr1_247896408"
"1151" 1 91.90051501 "Chr1_248369661"
"1152" 1 91.93297051 "Chr1_248457375"
"1153" 1 91.93335089 "Chr1_248458403"
"1154" 1 91.93336051 "Chr1_248458429"
"1155" 1 92.18729556 "Chr1_249144712"
"1156" 1 92.18730777 "Chr1_249144745"
"1157" 1 92.38605913 "Chr1_249681889"
"1158" 1 92.40200789 "Chr1_249724992"
"1159" 1 92.51777414 "Chr1_250037861"
"1160" 1 92.52845573 "Chr1_250066729"
"1161" 1 92.52845832 "Chr1_250066736"
"1162" 1 92.52846054 "Chr1_250066742"
"1163" 1 92.5284709 "Chr1_250066770"
"1164" 1 92.57402309 "Chr1_250189879"
"1165" 1 92.5742932 "Chr1_250190609"
"1166" 1 92.60911605 "Chr1_250284721"
"1167" 1 92.61082182 "Chr1_250289331"
"1168" 1 92.65008005 "Chr1_250395430"
"1169" 1 92.65009115 "Chr1_250395460"
"1170" 1 92.65009226 "Chr1_250395463"
"1171" 1 92.71010981 "Chr1_250557666"
"1172" 1 92.7363202 "Chr1_250628502"
"1173" 1 92.81450586 "Chr1_250839806"
"1174" 1 93.13868161 "Chr1_251715921"
"1175" 1 93.3246978 "Chr1_252218647"
"1176" 1 93.32471593 "Chr1_252218696"
"1177" 1 93.38231728 "Chr1_252374369"
"1178" 1 93.44207102 "Chr1_252535859"
"1179" 1 93.46054143 "Chr1_252585777"
"1180" 1 93.51041132 "Chr1_252720555"
"1181" 1 93.51041391 "Chr1_252720562"
"1182" 1 94.07652511 "Chr1_254250530"
"1183" 1 94.11229076 "Chr1_254347190"
"1184" 1 94.29967268 "Chr1_254853607"
"1185" 1 94.36433281 "Chr1_255028357"
"1186" 1 94.36435353 "Chr1_255028413"
"1187" 1 94.45643918 "Chr1_255277283"
"1188" 1 94.46136408 "Chr1_255290593"
"1189" 1 94.47334517 "Chr1_255322973"
"1190" 1 94.53727489 "Chr1_255495749"
"1191" 1 94.78041549 "Chr1_256152859"
"1192" 1 94.9869627 "Chr1_256711072"
"1193" 1 95.12565471 "Chr1_257085900"
"1194" 1 95.34530046 "Chr1_257679513"
"1195" 1 95.34531119 "Chr1_257679542"
"1196" 1 95.51572089 "Chr1_258140090"
"1197" 1 95.60451673 "Chr1_258380069"
"1198" 1 95.7485314 "Chr1_258769282"
"1199" 1 95.79947285 "Chr1_258906956"
"1200" 1 95.80082896 "Chr1_258910621"
"1201" 1 95.80083007 "Chr1_258910624"
"1202" 1 95.80084006 "Chr1_258910651"
"1203" 1 95.80084857 "Chr1_258910674"
"1204" 1 96.33570904 "Chr1_260356184"
"1205" 1 96.33572088 "Chr1_260356216"
"1206" 1 96.77513781 "Chr1_261543781"
